Feature,Importance
cat116_AA,6.920454880170469e-07
cat116_AB,4.455277485824923e-12
cat116_AC,0.00019849429871905585
cat116_AD,0.0
cat116_AE,7.152587239698999e-11
cat116_AF,4.7133565121003186e-07
cat116_AG,7.391734729909076e-08
cat116_AH,8.098909229891762e-09
cat116_AI,0.0
cat116_AJ,3.470298752419051e-07
cat116_AK,2.2972330490001276e-08
cat116_AL,7.484595330964747e-08
cat116_AM,2.552807623047088e-10
cat116_AN,1.463621209297544e-14
cat116_AO,2.2203109950786664e-06
cat116_AP,0.0
cat116_AQ,0.0
cat116_AR,2.4020870285267986e-07
cat116_AS,0.0
cat116_AT,4.4431645285941224e-10
cat116_AU,8.299021036527216e-10
cat116_AV,6.62992594533186e-09
cat116_AW,1.2144174688498544e-08
cat116_AX,7.814903972188831e-07
cat116_AY,8.09965697272494e-11
cat116_B,8.233959723334254e-07
cat116_BA,1.496422935632991e-08
cat116_BB,1.0034087598165905e-08
cat116_BC,5.7728369669312783e-08
cat116_BD,1.846848903782889e-05
cat116_BE,0.0
cat116_BF,6.4666595818255e-07
cat116_BG,3.3957234721144825e-11
cat116_BH,0.0
cat116_BI,1.8625143358252862e-11
cat116_BJ,0.0
cat116_BK,2.770415619108497e-08
cat116_BL,2.579182160397705e-10
cat116_BM,9.255242772509375e-10
cat116_BN,0.0
cat116_BO,1.9005502199284875e-05
cat116_BP,7.975591291695686e-05
cat116_BQ,2.716006224232389e-06
cat116_BR,0.0
cat116_BS,1.7627756797725301e-06
cat116_BT,7.349712151193651e-07
cat116_BU,6.5053309009062704e-09
cat116_BV,0.00010775048105629695
cat116_BW,1.9541433833143577e-07
cat116_BX,7.20662592662557e-05
cat116_BY,5.4516707923765735e-05
cat116_C,5.988016771433153e-10
cat116_CA,1.2430335900611113e-05
cat116_CB,9.547850781484436e-05
cat116_CC,2.1904109027803586e-07
cat116_CD,3.783598065793906e-05
cat116_CE,2.1229475599839354e-06
cat116_CF,3.631466220712871e-05
cat116_CG,0.00013850367012810603
cat116_CH,1.080493564473603e-07
cat116_CI,5.257271784079192e-05
cat116_CJ,2.933378256911485e-09
cat116_CK,0.0002472581022629026
cat116_CL,3.2333940807023516e-08
cat116_CM,2.808172257934377e-07
cat116_CN,3.0416812995006302e-05
cat116_CO,4.926197605603394e-05
cat116_CP,4.743309940908301e-06
cat116_CQ,2.23012902743009e-05
cat116_CR,0.00029432550564357243
cat116_CS,6.6573563654313e-05
cat116_CT,1.5592488845615503e-05
cat116_CU,2.4939372710189534e-05
cat116_CV,6.378188303740644e-06
cat116_CW,0.00037462252965376585
cat116_CX,1.6584838882590352e-05
cat116_CY,8.087376927024583e-07
cat116_D,0.0
cat116_DA,2.9731922431000396e-07
cat116_DB,0.0
cat116_DC,0.00013290411039598227
cat116_DD,2.7205813512660615e-05
cat116_DE,1.0002395929405598e-06
cat116_DF,0.00023529063410163316
cat116_DG,2.5071295066812524e-05
cat116_DH,0.00017119808541312274
cat116_DI,5.385597705268415e-05
cat116_DJ,0.0006864820058895637
cat116_DK,0.00014525317063392883
cat116_DL,7.667786373770914e-06
cat116_DM,2.0066960223530446e-06
cat116_DN,1.8518998047361537e-05
cat116_DO,5.21737884766907e-09
cat116_DP,0.0005876935471176893
cat116_DQ,1.7635266836680198e-10
cat116_DR,1.3750800530562076e-05
cat116_DS,0.000174883038289125
cat116_DT,2.0319785589477724e-06
cat116_DU,0.00010558979127397765
cat116_DV,0.00016445894536630393
cat116_DW,5.568520427912807e-05
cat116_DX,4.3984525449358026e-05
cat116_DY,1.1810059292669472e-10
cat116_E,3.972108069511296e-06
cat116_EA,5.358579030818744e-05
cat116_EB,2.263576498588965e-05
cat116_EC,0.00015446912426701637
cat116_ED,8.04604733095371e-05
cat116_EE,0.000118317963220331
cat116_EF,9.272449484170338e-06
cat116_EG,2.1506769801008917e-06
cat116_EH,2.63556868543334e-06
cat116_EI,0.00016910546999884143
cat116_EJ,5.1807506842431075e-08
cat116_EK,0.00010579043852851347
cat116_EL,0.0003695799926990531
cat116_EM,0.0
cat116_EN,4.45123162994532e-05
cat116_EO,0.00020695270000104828
cat116_EP,0.00016850066903165744
cat116_EQ,7.840388170881657e-08
cat116_ER,0.0
cat116_ES,8.640859301364831e-05
cat116_ET,0.0
cat116_EU,1.454247290837668e-08
cat116_EV,3.12402427590735e-09
cat116_EW,2.9604814207760645e-08
cat116_EX,0.0
cat116_EY,6.475630622403624e-05
cat116_F,4.142273982836298e-06
cat116_FA,2.869908107176467e-05
cat116_FB,0.00019004318303509008
cat116_FC,0.00015216819906481807
cat116_FD,3.084948941233413e-05
cat116_FE,5.845177553255448e-05
cat116_FF,1.0934828032979193e-05
cat116_FG,7.190400391514615e-06
cat116_FH,0.00011616650704655994
cat116_FI,0.0
cat116_FJ,2.1430998262019118e-09
cat116_FK,6.335418616100893e-09
cat116_FL,1.2554237246215973e-08
cat116_FM,7.624543100772696e-09
cat116_FN,1.2448301787146234e-08
cat116_FO,0.0
cat116_FP,1.6768865659566246e-07
cat116_FQ,0.0
cat116_FR,5.979191048967205e-05
cat116_FS,0.0
cat116_FT,1.767764741120221e-05
cat116_FU,5.775788475658081e-08
cat116_FV,1.0163975908715404e-06
cat116_FW,9.78314166149537e-05
cat116_FX,8.034410619733581e-05
cat116_FY,0.0
cat116_G,0.0
cat116_GA,0.0001398051478059505
cat116_GB,0.00016683262522954533
cat116_GC,0.00023047086645094152
cat116_GD,6.807901919829386e-10
cat116_GE,0.00019367806558544265
cat116_GF,8.929961836810299e-07
cat116_GG,7.844291300722823e-07
cat116_GH,4.41378269989681e-07
cat116_GI,0.0003574342714864826
cat116_GJ,8.514993719325966e-05
cat116_GK,0.0002512144006092605
cat116_GL,3.265238745455411e-05
cat116_GM,1.0139183898884938e-05
cat116_GN,8.082918323386788e-05
cat116_GO,8.703922402966841e-06
cat116_GP,1.1432101468656241e-06
cat116_GQ,1.4387148928850752e-08
cat116_GR,5.702212452817422e-06
cat116_GS,0.0005653841460780487
cat116_GT,6.319112011215952e-05
cat116_GU,0.00038907102658040135
cat116_GV,7.327414423629204e-06
cat116_GW,6.73845409451556e-05
cat116_GX,0.0006177820322242251
cat116_GY,4.0288228497780847e-07
cat116_H,1.4446449715364344e-05
cat116_HA,4.30446319528035e-05
cat116_HB,0.00023956378559586962
cat116_HC,9.604590984048783e-05
cat116_HD,2.008248207860776e-06
cat116_HE,7.177198644233173e-06
cat116_HF,3.694460038128938e-05
cat116_HG,0.00044469875994474287
cat116_HH,3.103864454323363e-05
cat116_HI,1.1686881896039222e-05
cat116_HJ,0.000233618266264264
cat116_HK,0.0008257163957124861
cat116_HL,6.245022492512391e-05
cat116_HM,9.336750081868014e-05
cat116_HN,0.0005110591233164788
cat116_HO,7.598271724366611e-06
cat116_HP,6.10978873763903e-05
cat116_HQ,0.00044013868271468683
cat116_HR,1.2842013339522476e-05
cat116_HS,0.0
cat116_HT,1.0163015565057997e-05
cat116_HU,6.295755461203246e-05
cat116_HV,0.00046491674144100723
cat116_HW,2.125117997261452e-05
cat116_HX,0.00039178394038891625
cat116_HY,1.178965403618878e-05
cat116_I,2.199222503890385e-08
cat116_IA,1.4851690416042692e-05
cat116_IB,6.723612783956822e-07
cat116_IC,0.00010151863314770327
cat116_ID,0.00010219081223534263
cat116_IE,0.0004182108737958503
cat116_IF,7.272200728626027e-05
cat116_IG,0.00013792199095935675
cat116_IH,4.3437720544535636e-05
cat116_II,1.9282077923466243e-05
cat116_IJ,1.1663754901257285e-05
cat116_IK,4.075126389071437e-08
cat116_IL,1.583074414324373e-07
cat116_IM,3.9162595814594035e-05
cat116_IN,3.312939921223904e-05
cat116_IO,1.1443992497240179e-06
cat116_IP,1.5192831602792246e-07
cat116_IQ,6.880859990197968e-05
cat116_IR,1.182406969780064e-08
cat116_IS,0.0
cat116_IT,0.00012754705737585013
cat116_IU,6.905429128048117e-05
cat116_IV,2.582240891131422e-07
cat116_IW,0.0
cat116_IX,0.0
cat116_IY,3.4383469755001234e-06
cat116_J,0.0
cat116_JA,4.205552044077145e-10
cat116_JB,5.14302394173429e-09
cat116_JC,2.6604008640583925e-06
cat116_JD,1.0160042118897985e-11
cat116_JE,1.5638478755849538e-06
cat116_JF,5.66708518811188e-08
cat116_JG,1.7071270597025635e-07
cat116_JH,1.461304225883202e-09
cat116_JI,0.0
cat116_JJ,1.2238729595716713e-08
cat116_JK,0.0
cat116_JL,6.770558511061473e-07
cat116_JM,4.6935984005519395e-07
cat116_JN,1.0955452382742782e-11
cat116_JO,2.6677704230115133e-05
cat116_JP,1.8875665796800666e-08
cat116_JQ,2.413296349386662e-08
cat116_JR,0.00015687211013297754
cat116_JS,0.0
cat116_JT,0.0
cat116_JU,4.9687553817124444e-05
cat116_JV,1.1439014630394115e-06
cat116_JW,8.067854809396511e-05
cat116_JX,0.00015878171538059266
cat116_JY,2.0397200407398474e-08
cat116_K,5.207165136468149e-05
cat116_KA,0.00018327683860431092
cat116_KB,2.6936137976971914e-05
cat116_KC,0.0001490648184858189
cat116_KD,0.00016801423889771402
cat116_KE,1.2620667103418694e-06
cat116_KF,3.1017718804378604e-09
cat116_KG,3.258917165154601e-08
cat116_KH,7.28707214763062e-06
cat116_KI,2.9662905257232573e-05
cat116_KJ,1.730758564257061e-05
cat116_KK,4.5297214527335125e-08
cat116_KL,0.00024117288938128704
cat116_KM,4.1563378782204537e-07
cat116_KN,2.903335915324676e-05
cat116_KO,0.0
cat116_KP,0.00019171752839641725
cat116_KQ,4.2054336907087475e-05
cat116_KR,0.0001865718549594565
cat116_KS,3.5540454099681946e-08
cat116_KT,8.431712490761036e-05
cat116_KU,4.544607073307347e-05
cat116_KV,6.474612740307667e-07
cat116_KW,0.0002677032986788831
cat116_KX,5.912590007932726e-05
cat116_KY,2.235587711006688e-05
cat116_L,5.309868197106167e-06
cat116_LA,3.226739848514874e-07
cat116_LB,0.00022940024500398064
cat116_LC,5.99690729297921e-05
cat116_LD,0.00036999605202369464
cat116_LE,6.822149212263178e-09
cat116_LF,0.0001841826217121638
cat116_LG,9.336015592982612e-08
cat116_LH,2.8166120707466826e-07
cat116_LI,0.00018670837322354384
cat116_LJ,0.00018781597637655914
cat116_LK,3.987080013541317e-06
cat116_LL,8.417030610970695e-06
cat116_LM,0.0002077206356603659
cat116_LN,0.00026000792371692216
cat116_LO,0.0003901476236270406
cat116_LP,0.0
cat116_LQ,0.00019857901939597574
cat116_LR,0.00011411374348847465
cat116_LS,0.0
cat116_LT,0.00013068597602015707
cat116_LU,8.573154591806147e-09
cat116_LV,0.00018709079156576684
cat116_LW,0.00025298557157838115
cat116_LX,0.0001844750366325568
cat116_LY,0.00010604272077088235
cat116_M,2.3956048952552153e-06
cat116_MA,0.00010963226011931751
cat116_MB,6.704120913732954e-07
cat116_MC,1.0742782808798973e-05
cat116_MD,0.000230157397737479
cat116_ME,1.4651131982193216e-05
cat116_MF,3.306217287985497e-10
cat116_MG,7.875034992680677e-05
cat116_MH,0.0
cat116_MI,4.33547244532539e-05
cat116_MJ,0.00010209517950505048
cat116_MK,1.503462969409774e-05
cat116_ML,5.918194256228345e-07
cat116_MM,2.2634876072548007e-06
cat116_MN,1.9580043769363021e-07
cat116_MO,7.583610743366746e-07
cat116_MP,1.829940554637345e-06
cat116_MQ,2.9455773193543616e-05
cat116_MR,9.856214086093839e-05
cat116_MS,0.0
cat116_MT,7.733031177623974e-10
cat116_MU,1.0101217938558298e-05
cat116_MV,1.0944921284737003e-07
cat116_MW,1.2883313663078898e-06
cat116_MX,0.0
cat116_N,0.0
cat116_O,3.545397946869859e-07
cat116_P,1.9561047874679852e-05
cat116_Q,9.480865872718195e-05
cat116_R,6.902622022765266e-06
cat116_S,2.6159068189924637e-07
cat116_T,3.5142014261914174e-07
cat116_U,4.061159171943924e-05
cat116_V,1.278850471356201e-09
cat116_X,0.0
cat116_Y,2.2198193840293932e-06
